epochs,steps,Lambda_L2s,train_bareloss,train_loss,train_acc,test_bareloss,test_loss,test_acc,id,num_epochs,batch_size,batch_norm,learning_rate
0,5,0.0005,2.277534723,2.962917328,14.0625,0.017674535,0.023088958,16.06,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,10,0.0005,2.183335066,2.868659019,21.09375,0.017200155,0.022614131,16.34,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,15,0.0005,2.093720436,2.778993607,28.125,0.016680666,0.022094269,25.12,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,20,0.0005,2.042763948,2.727993965,29.6875,0.016427941,0.021841211,24.24,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,25,0.0005,2.045467615,2.730654716,25,0.016195069,0.021607985,28.95,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,30,0.0005,2.003531456,2.688681126,25.78125,0.015882975,0.0212956,28.9,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,35,0.0005,2.12586832,2.810978651,17.96875,0.015869157,0.021281433,28.02,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,40,0.0005,1.959696174,2.644768,32.8125,0.015401419,0.020813423,30.38,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,45,0.0005,1.933070064,2.618098736,34.375,0.01529865,0.020710326,30.82,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,50,0.0005,1.982796788,2.667785168,28.125,0.01513409,0.020545427,33.24,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,55,0.0005,1.95768559,2.64263916,37.5,0.015100493,0.020511557,31.72,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,60,0.0005,1.926962614,2.611877203,28.90625,0.014926993,0.020337745,32.58,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,65,0.0005,1.803477168,2.488358736,38.28125,0.015034689,0.020445211,28.94,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,70,0.0005,1.873383045,2.558215618,32.8125,0.014620344,0.020030453,34.54,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,75,0.0005,1.878837228,2.563625097,33.59375,0.014592444,0.020002198,35.62,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,80,0.0005,1.779191136,2.463931799,38.28125,0.014653309,0.020062721,35.43,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,85,0.0005,1.839844346,2.524548054,37.5,0.014801242,0.020210343,33.17,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,90,0.0005,1.888581634,2.573242903,31.25,0.014722998,0.020131755,34.41,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,95,0.0005,1.799910069,2.48452878,42.96875,0.014620665,0.020029104,33.59,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,100,0.0005,1.70568347,2.390262365,41.40625,0.014516795,0.019924931,34.15,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,105,0.0005,1.764260769,2.448795557,38.28125,0.014202062,0.019609831,35.95,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,110,0.0005,1.739268422,2.423752308,39.0625,0.014000306,0.019407682,37.38,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,115,0.0005,1.75965035,2.444100857,40.625,0.013857164,0.019264268,39,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,120,0.0005,1.793380976,2.477787733,43.75,0.014190715,0.019597455,36.9,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,125,0.0005,1.760651946,2.445013523,39.84375,0.013858516,0.019264902,37.61,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,130,0.0005,1.65420115,2.338524818,47.65625,0.014086354,0.01949246,36.78,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,135,0.0005,1.877460361,2.561739445,34.375,0.013815741,0.019221434,37.95,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,140,0.0005,1.680744767,2.364973307,37.5,0.013669994,0.019075344,38.9,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,145,0.0005,1.786828518,2.471019506,35.9375,0.013666097,0.019071146,39.05,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,150,0.0005,1.634356856,2.31850481,48.4375,0.013727617,0.019132357,37.54,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
0,155,0.0005,1.708366752,2.392474174,36.71875,0.013786445,0.019190851,37.15,cnn_test_L2_5e-4_200epochs,200,128,FALSE,0.01
