epochs,steps,Lambda_L2s,train_bareloss,train_loss,train_acc,test_bareloss,test_loss,test_acc,id,num_epochs,batch_size,batch_norm,learning_rate
0,5,0.1,2.191772937774658,195.38330078125,21.875,0.01740365402698517,1.5375230804443358,24.81,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
0,10,0.1,2.0630815029144287,191.4298858642578,30.46875,0.016888010346889495,1.5069171371459962,21.27,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
0,15,0.1,1.9797950983047485,187.59962463378906,31.25,0.01614378688335419,1.4766908752441406,32.2,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
0,20,0.1,1.9641399383544922,183.91139221191406,34.375,0.015772980451583863,1.4474213623046874,30.57,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
0,25,0.1,1.8913954496383667,180.2383575439453,38.28125,0.015228130912780762,1.4185508575439454,33.8,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
0,30,0.1,1.7827274799346924,176.60145568847656,42.96875,0.014847949731349945,1.3904101409912109,33.98,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
0,35,0.1,1.765945315361023,173.1275177001953,41.40625,0.014311602425575257,1.3626718490600587,38.76,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
0,40,0.1,1.7105681896209717,169.6814727783203,42.96875,0.014269283521175385,1.3359535247802734,36.54,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
0,45,0.1,1.7919617891311646,166.43994140625,36.71875,0.014057042813301087,1.309588931274414,37.46,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
0,50,0.1,1.7184064388275146,163.10984802246094,42.1875,0.013813432228565216,1.283724331665039,40.04,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
0,55,0.1,1.7607264518737793,159.96034240722656,37.5,0.013790802931785584,1.2585843368530274,38.72,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
0,60,0.1,1.6515082120895386,156.7224578857422,42.96875,0.013431411957740783,1.2336101425170898,40.96,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
0,65,0.1,1.872469425201416,153.87722778320312,36.71875,0.013440834021568298,1.2094835510253907,39.89,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
0,70,0.1,1.6336958408355713,150.63153076171875,46.09375,0.01326518681049347,1.1856565979003906,42.39,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
0,75,0.1,1.5792237520217896,147.63150024414062,49.21875,0.013424747216701508,1.1626407623291015,39.27,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
0,80,0.1,1.771872878074646,144.9351806640625,35.15625,0.01306438215970993,1.1395413940429688,44.03,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
0,85,0.1,1.6570942401885986,141.9895477294922,41.40625,0.013256941497325897,1.1174651733398437,42.77,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
0,90,0.010000000000000002,1.7244921922683716,15.680137634277344,32.8125,0.013090499126911164,0.12329688386917115,40.96,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
0,95,0.010000000000000002,1.5834274291992188,15.511643409729004,46.875,0.01278543735742569,0.1227756558418274,43.28,cnn_autoL2_by5pctg_bn_200epochs,200,128,True,0.01
