epochs,steps,Lambda_L2s,train_bareloss,train_loss,train_acc,test_bareloss,test_loss,test_acc,id,num_epochs,batch_size,batch_norm,learning_rate
0,5,0.1,2.233475923538208,137.9203338623047,17.1875,0.01770575473308563,1.085352133178711,16.53,cnn_AdvanceL2_by5pctg_wobn_200epochs,200,128,False,0.01
0,10,0.1,2.1497511863708496,135.149658203125,28.125,0.01717128839492798,1.0636800857543944,23.18,cnn_AdvanceL2_by5pctg_wobn_200epochs,200,128,False,0.01
0,15,0.1,2.1598942279815674,132.52796936035156,21.09375,0.016859188628196718,1.0426560317993163,24.74,cnn_AdvanceL2_by5pctg_wobn_200epochs,200,128,False,0.01
0,20,1.0,2.1611645221710205,1106.89892578125,24.21875,0.016880487489700318,8.398768933105469,24.6,cnn_AdvanceL2_by5pctg_wobn_200epochs,200,128,False,0.01
0,25,0.1,2.135953664779663,106.55422973632812,24.21875,0.016684553289413453,0.8382999229431153,28.46,cnn_AdvanceL2_by5pctg_wobn_200epochs,200,128,False,0.01
0,30,0.010000000000000002,2.1489531993865967,12.532909393310547,28.125,0.016401584815979003,0.09840263662338257,30.01,cnn_AdvanceL2_by5pctg_wobn_200epochs,200,128,False,0.01
0,35,0.010000000000000002,2.0395123958587646,12.403339385986328,32.03125,0.016187714457511902,0.09803033332824707,28.62,cnn_AdvanceL2_by5pctg_wobn_200epochs,200,128,False,0.01
0,40,0.010000000000000002,2.0702319145202637,12.41397476196289,25.78125,0.016008138060569763,0.09769190893173217,30.59,cnn_AdvanceL2_by5pctg_wobn_200epochs,200,128,False,0.01
0,45,0.010000000000000002,1.9674674272537231,12.291193962097168,28.125,0.01581311240196228,0.09733921184539795,29.74,cnn_AdvanceL2_by5pctg_wobn_200epochs,200,128,False,0.01
0,50,0.010000000000000002,2.057295560836792,12.361108779907227,27.34375,0.015659005439281462,0.09702710113525391,31.15,cnn_AdvanceL2_by5pctg_wobn_200epochs,200,128,False,0.01
0,55,0.010000000000000002,1.999853253364563,12.283623695373535,25.0,0.01549282420873642,0.0967029384613037,31.94,cnn_AdvanceL2_by5pctg_wobn_200epochs,200,128,False,0.01
0,60,0.010000000000000002,1.9523440599441528,12.216143608093262,25.0,0.01557731410264969,0.09662998275756836,29.58,cnn_AdvanceL2_by5pctg_wobn_200epochs,200,128,False,0.01
0,65,0.0010000000000000002,1.9602843523025513,2.9861559867858887,32.03125,0.01533868691921234,0.023442828893661498,30.43,cnn_AdvanceL2_by5pctg_wobn_200epochs,200,128,False,0.01
0,70,0.0010000000000000002,1.9903734922409058,3.016099452972412,29.6875,0.015217214262485504,0.02332021391391754,31.84,cnn_AdvanceL2_by5pctg_wobn_200epochs,200,128,False,0.01
0,75,0.0010000000000000002,1.9922800064086914,3.017860174179077,23.4375,0.015095901560783387,0.023197706127166748,32.97,cnn_AdvanceL2_by5pctg_wobn_200epochs,200,128,False,0.01
0,80,0.0010000000000000002,1.8881471157073975,2.9135806560516357,35.9375,0.015020766270160675,0.023121479320526123,31.85,cnn_AdvanceL2_by5pctg_wobn_200epochs,200,128,False,0.01
0,85,0.0010000000000000002,1.856390118598938,2.8816747665405273,35.9375,0.014825501418113708,0.022925024104118348,34.87,cnn_AdvanceL2_by5pctg_wobn_200epochs,200,128,False,0.01
