epochs,steps,Lambda_L2s,train_bareloss,train_loss,train_acc,test_bareloss,test_loss,test_acc,id,num_epochs,batch_size,batch_norm,learning_rate
0,5,0,2.301356315612793,2.301356315612793,14.84375,0.01762952845096588,0.01762952845096588,20.84,cnn_test_nol2_200epochs,200,128,False,0.01
0,10,0,2.207731008529663,2.207731008529663,24.21875,0.017184869647026063,0.017184869647026063,18.15,cnn_test_nol2_200epochs,200,128,False,0.01
0,15,0,2.135932683944702,2.135932683944702,24.21875,0.016757177114486696,0.016757177114486696,24.96,cnn_test_nol2_200epochs,200,128,False,0.01
0,20,0,2.0569403171539307,2.0569403171539307,28.90625,0.016613895332813263,0.016613895332813263,22.12,cnn_test_nol2_200epochs,200,128,False,0.01
0,25,0,2.030457019805908,2.030457019805908,29.6875,0.01613309988975525,0.01613309988975525,28.07,cnn_test_nol2_200epochs,200,128,False,0.01
0,30,0,2.055889368057251,2.055889368057251,28.125,0.01603476835489273,0.01603476835489273,26.89,cnn_test_nol2_200epochs,200,128,False,0.01
0,35,0,2.0434443950653076,2.0434443950653076,23.4375,0.015754924976825714,0.015754924976825714,30.34,cnn_test_nol2_200epochs,200,128,False,0.01
0,40,0,2.0330066680908203,2.0330066680908203,21.875,0.01550855005979538,0.01550855005979538,32.15,cnn_test_nol2_200epochs,200,128,False,0.01
0,45,0,1.972499966621399,1.972499966621399,30.46875,0.015329327428340912,0.015329327428340912,31.49,cnn_test_nol2_200epochs,200,128,False,0.01
0,50,0,1.996178388595581,1.996178388595581,26.5625,0.015283515679836273,0.015283515679836273,31.39,cnn_test_nol2_200epochs,200,128,False,0.01
0,55,0,1.910857081413269,1.910857081413269,32.03125,0.015054010534286498,0.015054010534286498,34.05,cnn_test_nol2_200epochs,200,128,False,0.01
0,60,0,1.9095044136047363,1.9095044136047363,31.25,0.014915600597858429,0.014915600597858429,33.72,cnn_test_nol2_200epochs,200,128,False,0.01
0,65,0,1.872318983078003,1.872318983078003,42.96875,0.014712243163585662,0.014712243163585662,34.47,cnn_test_nol2_200epochs,200,128,False,0.01
0,70,0,1.8581558465957642,1.8581558465957642,31.25,0.01489906769990921,0.01489906769990921,32.07,cnn_test_nol2_200epochs,200,128,False,0.01
0,75,0,1.8592232465744019,1.8592232465744019,33.59375,0.014602419769763947,0.014602419769763947,34.89,cnn_test_nol2_200epochs,200,128,False,0.01
0,80,0,1.8704919815063477,1.8704919815063477,36.71875,0.014617924928665161,0.014617924928665161,33.73,cnn_test_nol2_200epochs,200,128,False,0.01
0,85,0,1.770946741104126,1.770946741104126,34.375,0.014406788110733032,0.014406788110733032,35.92,cnn_test_nol2_200epochs,200,128,False,0.01
0,90,0,2.0058188438415527,2.0058188438415527,28.90625,0.014444873011112212,0.014444873011112212,35.07,cnn_test_nol2_200epochs,200,128,False,0.01
0,95,0,1.9471710920333862,1.9471710920333862,25.78125,0.014438723266124725,0.014438723266124725,33.48,cnn_test_nol2_200epochs,200,128,False,0.01
0,100,0,1.7362303733825684,1.7362303733825684,38.28125,0.014219764304161072,0.014219764304161072,36.15,cnn_test_nol2_200epochs,200,128,False,0.01
0,105,0,1.7891850471496582,1.7891850471496582,32.8125,0.014102888143062592,0.014102888143062592,37.53,cnn_test_nol2_200epochs,200,128,False,0.01
0,110,0,1.7620805501937866,1.7620805501937866,36.71875,0.014111705148220062,0.014111705148220062,36.84,cnn_test_nol2_200epochs,200,128,False,0.01
0,115,0,1.7638871669769287,1.7638871669769287,38.28125,0.013975091660022736,0.013975091660022736,37.81,cnn_test_nol2_200epochs,200,128,False,0.01
