epochs,steps,Lambda_L2s,train_bareloss,train_loss,train_acc,test_bareloss,test_loss,test_acc,id,num_epochs,batch_size,batch_norm,learning_rate
0,5,0.1,2.2586169242858887,136.7431640625,10.9375,0.01761006214618683,1.0757945434570313,17.08,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,10,0.1,2.180030584335327,134.00143432617188,18.75,0.01712483341693878,1.0543586898803712,24.88,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,15,0.1,2.211733818054199,131.42465209960938,20.3125,0.01690603086948395,1.033613343811035,21.55,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,20,1.0,2.1365625858306885,1097.082275390625,30.46875,0.016886236476898193,8.324497106933594,26.97,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,25,10.0,2.2940714359283447,1766.6583251953125,32.03125,0.018166802835464478,8.938832971191406,21.73,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,30,100.0,2.299687147140503,11294.2177734375,25.0,0.01818662943840027,89.2241453125,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,35,10.0,2.302520751953125,191.74920654296875,8.59375,0.01819040803909302,0.9760329811096191,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,40,1.0,2.302358388900757,12.617517471313477,10.9375,0.018190413808822633,0.09645323219299316,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,45,0.1,2.3024256229400635,3.277355194091797,10.9375,0.018190406465530395,0.025861576604843138,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,50,0.010000000000000002,2.302513599395752,2.3994617462158203,10.9375,0.018190433883666993,0.018956019115448,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,55,0.010000000000000002,2.302934408187866,2.399688959121704,9.375,0.018190446305274964,0.018954500246047973,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,60,0.010000000000000002,2.302882194519043,2.3994433879852295,4.6875,0.01819045627117157,0.01895298457145691,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,65,0.0010000000000000002,2.303102493286133,2.312753200531006,4.6875,0.018190451288223268,0.018266688108444215,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,70,0.0010000000000000002,2.302853584289551,2.312502384185791,9.375,0.018190448808670046,0.018266670560836792,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,75,0.0010000000000000002,2.3026034832000732,2.3122503757476807,13.28125,0.018190450191497804,0.01826665687561035,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,80,0.0010000000000000002,2.302643060684204,2.3122880458831787,7.03125,0.018190432357788087,0.018266623973846437,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,85,0.0010000000000000002,2.3023691177368164,2.312012195587158,12.5,0.018190443301200867,0.018266619849205017,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,90,0.0010000000000000002,2.302537441253662,2.312178611755371,11.71875,0.018190456223487854,0.018266617703437807,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,95,0.0010000000000000002,2.302473545074463,2.312112808227539,14.84375,0.01819044315814972,0.018266589570045472,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,100,0.0010000000000000002,2.302438259124756,2.312075614929199,12.5,0.01819044291973114,0.018266574263572692,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,105,0.0010000000000000002,2.3022494316101074,2.311884641647339,8.59375,0.018190429949760438,0.01826654622554779,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,110,0.0010000000000000002,2.302715539932251,2.3123488426208496,10.9375,0.018190444326400757,0.018266545534133913,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,115,0.0010000000000000002,2.302921772003174,2.3125531673431396,7.8125,0.018190450143814086,0.01826653628349304,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,120,0.0010000000000000002,2.3031210899353027,2.3127505779266357,7.03125,0.018190423202514648,0.018266494274139403,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,125,0.0010000000000000002,2.30306339263916,2.3126909732818604,8.59375,0.018190416836738586,0.018266470956802366,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,130,0.0010000000000000002,2.302419900894165,2.3120455741882324,13.28125,0.018190440368652343,0.018266479420661928,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,135,0.0010000000000000002,2.3027396202087402,2.312363386154175,4.6875,0.018190415668487548,0.018266439652442932,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,140,0.0010000000000000002,2.302368402481079,2.311990261077881,13.28125,0.018190429830551146,0.01826643874645233,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,145,0.0010000000000000002,2.3022823333740234,2.3119022846221924,11.71875,0.018190447998046876,0.01826644184589386,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,150,0.0010000000000000002,2.3024885654449463,2.3121066093444824,10.9375,0.018190445709228516,0.018266424489021302,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
0,155,0.0010000000000000002,2.3027544021606445,2.312370538711548,11.71875,0.018190446615219118,0.018266410326957704,10.0,cnn_AdvanceL2_woBN_200epochs,200,128,False,0.01
