epochs,steps,Lambda_L2s,train_bareloss,train_loss,train_acc,test_bareloss,test_loss,test_acc,id,num_epochs,batch_size,batch_norm,learning_rate
0,5,0.1,2.215421199798584,196.19789123535156,25.0,0.017488222336769103,1.5438299194335938,21.81,cnn_autoL2_by10pctg_bn_200epochs,200,128,True,0.01
0,10,0.1,2.0992419719696045,192.24070739746094,32.03125,0.016697474026679992,1.512819287109375,28.96,cnn_autoL2_by10pctg_bn_200epochs,200,128,True,0.01
0,15,0.1,1.9708532094955444,188.3491973876953,27.34375,0.016089385867118836,1.4826039169311525,31.33,cnn_autoL2_by10pctg_bn_200epochs,200,128,True,0.01
0,20,0.1,1.9201210737228394,184.6103515625,31.25,0.015411572051048279,1.4529090087890626,35.14,cnn_autoL2_by10pctg_bn_200epochs,200,128,True,0.01
0,25,0.1,1.8761541843414307,180.9525604248047,28.90625,0.015112932407855988,1.4241724914550782,33.85,cnn_autoL2_by10pctg_bn_200epochs,200,128,True,0.01
0,30,0.1,1.9091742038726807,177.44268798828125,36.71875,0.01463112519979477,1.3958115280151366,36.57,cnn_autoL2_by10pctg_bn_200epochs,200,128,True,0.01
0,35,0.1,1.8659272193908691,173.92520141601562,37.5,0.014363626801967622,1.3682075622558594,37.84,cnn_autoL2_by10pctg_bn_200epochs,200,128,True,0.01
0,40,0.1,1.837428331375122,170.4928741455078,30.46875,0.014466072618961334,1.3415290161132813,34.68,cnn_autoL2_by10pctg_bn_200epochs,200,128,True,0.01
0,45,0.1,1.6994322538375854,167.019287109375,41.40625,0.013861218345165252,1.3146836868286134,38.67,cnn_autoL2_by10pctg_bn_200epochs,200,128,True,0.01
0,50,0.1,1.5692552328109741,163.62034606933594,48.4375,0.013630058348178863,1.2887347351074219,39.22,cnn_autoL2_by10pctg_bn_200epochs,200,128,True,0.01
0,55,0.1,1.6796634197235107,160.525390625,42.1875,0.013505255162715913,1.2633826354980469,40.81,cnn_autoL2_by10pctg_bn_200epochs,200,128,True,0.01
