epochs,steps,Lambda_L2s,train_bareloss,train_loss,train_acc,test_bareloss,test_loss,test_acc,id,num_epochs,batch_size,batch_norm,learning_rate
0,5,0.1,2.1630542278289795,195.33897399902344,19.53125,0.017425303387641908,1.5374225082397461,22.89,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,10,0.1,2.0306460857391357,191.38194274902344,32.8125,0.01678476506471634,1.506693115234375,24.6,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,15,0.1,1.9323664903640747,187.5369110107422,35.15625,0.0160019330739975,1.4764309005737304,32.89,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,20,1.0,1.9273681640625,1574.7244873046875,36.71875,0.016510456824302674,11.94969669189453,26.01,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,25,10.0,2.2568359375,2536.64599609375,31.25,0.018188483953475953,12.832234375,10.0,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,30,10.0,2.300816297531128,274.4416198730469,20.3125,0.018190490198135376,1.3941415466308593,10.0,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,35,1.0,2.30181884765625,17.119857788085938,9.375,0.018190490126609803,0.13061771087646484,10.01,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,40,0.1,2.3019628524780273,3.702497959136963,21.09375,0.018190467596054076,0.029210508632659914,10.0,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,45,0.010000000000000002,2.3019938468933105,2.4412670135498047,10.9375,0.018190471720695496,0.019290294647216797,10.0,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,50,0.010000000000000002,2.301647186279297,2.4406447410583496,12.5,0.018190445399284362,0.019288090991973875,10.0,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,55,0.010000000000000002,2.301830530166626,2.4405524730682373,21.875,0.018190388417243956,0.01928585855960846,10.0,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,60,0.0010000000000000002,2.301729440689087,2.31559419631958,21.875,0.018190350794792174,0.01829987859725952,10.0,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,65,0.0010000000000000002,2.3020002841949463,2.3158624172210693,17.96875,0.01819026608467102,0.018299773168563842,10.0,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,70,0.0010000000000000002,2.3019580841064453,2.3158178329467773,13.28125,0.018190120434761047,0.01829960868358612,10.0,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,75,0.0010000000000000002,2.301908493041992,2.315765619277954,16.40625,0.018189850425720216,0.018299317955970763,10.0,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,80,0.0010000000000000002,2.3014302253723145,2.3152849674224854,18.75,0.01818945550918579,0.018298904204368593,10.0,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,85,0.0010000000000000002,2.301520586013794,2.315372943878174,14.84375,0.01818896689414978,0.018298396754264833,14.32,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,90,0.0010000000000000002,2.3018500804901123,2.315699815750122,13.28125,0.01818833599090576,0.01829774513244629,17.16,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,95,0.0010000000000000002,2.3015494346618652,2.315396785736084,16.40625,0.018187586975097658,0.018296977281570436,14.55,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,100,0.0010000000000000002,2.301913261413574,2.315758228302002,12.5,0.018186663389205934,0.01829603486061096,17.2,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,105,0.0010000000000000002,2.3014395236968994,2.315282106399536,26.5625,0.01818567943572998,0.01829503207206726,17.62,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,110,0.0010000000000000002,2.301692485809326,2.3155324459075928,12.5,0.018184553360939024,0.018293885278701783,18.67,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,115,0.0010000000000000002,2.3012919425964355,2.315129518508911,17.1875,0.01818347432613373,0.018292787408828736,17.69,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,120,0.0010000000000000002,2.3015048503875732,2.315340280532837,11.71875,0.018182474946975707,0.018291771078109743,17.48,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,125,0.0010000000000000002,2.301473379135132,2.3153064250946045,16.40625,0.01818164885044098,0.018290926146507264,16.85,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,130,0.0010000000000000002,2.3014121055603027,2.3152427673339844,17.1875,0.018180899119377137,0.018290157580375672,15.58,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,135,0.0010000000000000002,2.301210880279541,2.3150391578674316,14.0625,0.01818024957180023,0.018289489197731018,17.59,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,140,0.0010000000000000002,2.3011436462402344,2.314969539642334,21.09375,0.018179747080802916,0.018288967871665954,17.35,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,145,0.0010000000000000002,2.3007967472076416,2.3146204948425293,26.5625,0.01817912747859955,0.018288331317901613,16.76,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,150,0.0010000000000000002,2.300931692123413,2.3147530555725098,21.09375,0.01817859628200531,0.018287781286239625,18.77,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,155,0.0010000000000000002,2.3010659217834473,2.314885139465332,19.53125,0.018178161239624024,0.018287329292297365,19.07,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,160,0.0010000000000000002,2.3012619018554688,2.3150787353515625,16.40625,0.018177772426605225,0.018286921644210814,18.47,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,165,0.00010000000000000003,2.3010711669921875,2.302452802658081,14.0625,0.01817720775604248,0.01818812267780304,20.14,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,170,0.00010000000000000003,2.300868272781372,2.3022499084472656,21.09375,0.01817664637565613,0.018187561297416686,18.42,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,175,0.00010000000000000003,2.300401449203491,2.3017830848693848,28.90625,0.018176185488700865,0.018187100410461426,19.19,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,180,0.00010000000000000003,2.300480604171753,2.3018622398376465,17.1875,0.0181757178068161,0.018186634612083436,19.85,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,185,0.00010000000000000003,2.300583600997925,2.3019654750823975,22.65625,0.01817504665851593,0.018185963463783265,19.49,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
0,190,0.00010000000000000003,2.3008131980895996,2.3021950721740723,16.40625,0.018174317693710328,0.018185234498977663,19.75,cnn_batchnorm_AdvanceL2_200epochs,200,128,True,0.01
