epochs,steps,Lambda_L2s,train_bareloss,train_loss,train_acc,test_bareloss,test_loss,test_acc,id,num_epochs,batch_size,batch_norm,learning_rate
0,5,0.0005,2.1580865383148193,3.1468451023101807,30.46875,0.0173998304605484,0.025210896921157838,22.79,cnn_batchnorm_test_L2_5e-04_200epochs,200,128,True,0.01
0,10,0.0005,2.059161901473999,3.047839403152466,35.15625,0.016702810382843016,0.024513255286216735,25.24,cnn_batchnorm_test_L2_5e-04_200epochs,200,128,True,0.01
0,15,0.0005,1.984160304069519,2.9727635383605957,32.8125,0.016093949139118196,0.023903812026977538,28.02,cnn_batchnorm_test_L2_5e-04_200epochs,200,128,True,0.01
0,20,0.0005,1.8801771402359009,2.868715286254883,29.6875,0.015405704593658448,0.02321506235599518,31.17,cnn_batchnorm_test_L2_5e-04_200epochs,200,128,True,0.01
0,25,0.0005,1.8994767665863037,2.887950897216797,34.375,0.014812072622776031,0.02262090768814087,35.16,cnn_batchnorm_test_L2_5e-04_200epochs,200,128,True,0.01
0,30,0.0005,1.7581086158752441,2.7465171813964844,35.9375,0.01445861577987671,0.022266945481300354,34.4,cnn_batchnorm_test_L2_5e-04_200epochs,200,128,True,0.01
0,35,0.0005,1.6785097122192383,2.6668484210968018,42.1875,0.013845412981510163,0.021653197407722473,39.16,cnn_batchnorm_test_L2_5e-04_200epochs,200,128,True,0.01
0,40,0.0005,1.7119358777999878,2.7002124786376953,37.5,0.013682978975772859,0.02149025528430939,39.09,cnn_batchnorm_test_L2_5e-04_200epochs,200,128,True,0.01
0,45,0.0005,1.6633031368255615,2.651505470275879,39.0625,0.01335739014148712,0.02116409294605255,40.86,cnn_batchnorm_test_L2_5e-04_200epochs,200,128,True,0.01
0,50,0.0005,1.601347804069519,2.589482307434082,40.625,0.013298035907745361,0.02110420763492584,40.67,cnn_batchnorm_test_L2_5e-04_200epochs,200,128,True,0.01
0,55,0.0005,1.8277407884597778,2.8158063888549805,39.84375,0.013302629947662353,0.021108196568489074,38.76,cnn_batchnorm_test_L2_5e-04_200epochs,200,128,True,0.01
0,60,0.0005,1.7105830907821655,2.6985630989074707,39.84375,0.012954372882843018,0.02075930392742157,40.87,cnn_batchnorm_test_L2_5e-04_200epochs,200,128,True,0.01
