epochs,steps,Lambda_L2s,train_bareloss,train_loss,train_acc,test_bareloss,test_loss,test_acc,id,num_epochs,batch_size,batch_norm,learning_rate
0,5,0.1,2.206066846847534,136.82992553710938,14.0625,0.017581943488121032,1.0768654342651367,14.77,cnn_AdvanceL2_woBN_200epochs_attempt2_,200,128,False,0.01
0,10,0.1,2.2062456607818604,134.1645965576172,17.1875,0.01711152334213257,1.0554217330932618,22.83,cnn_AdvanceL2_woBN_200epochs_attempt2_,200,128,False,0.01
0,15,0.1,2.1416051387786865,131.487548828125,22.65625,0.01697489114999771,1.0347328689575195,16.89,cnn_AdvanceL2_woBN_200epochs_attempt2_,200,128,False,0.01
0,20,1.0,2.110928535461426,1098.1844482421875,31.25,0.01692460207939148,8.333106665039063,23.69,cnn_AdvanceL2_woBN_200epochs_attempt2_,200,128,False,0.01
0,25,10.0,2.298590660095215,1768.471923828125,18.75,0.01816859860420227,8.947966186523438,19.89,cnn_AdvanceL2_woBN_200epochs_attempt2_,200,128,False,0.01
0,30,10.0,2.3024070262908936,191.9453582763672,12.5,0.018190157413482667,0.9770255920410156,10.0,cnn_AdvanceL2_woBN_200epochs_attempt2_,200,128,False,0.01
0,35,1.0,2.3028125762939453,12.628673553466797,12.5,0.018190249967575074,0.09653418750762939,10.0,cnn_AdvanceL2_woBN_200epochs_attempt2_,200,128,False,0.01
0,40,0.1,2.3030271530151367,3.2789666652679443,7.03125,0.01819025297164917,0.02586936283111572,10.0,cnn_AdvanceL2_woBN_200epochs_attempt2_,200,128,False,0.01
0,45,0.010000000000000002,2.302501678466797,2.399550437927246,11.71875,0.01819023404121399,0.01895661222934723,10.0,cnn_AdvanceL2_woBN_200epochs_attempt2_,200,128,False,0.01
0,50,0.010000000000000002,2.3025190830230713,2.399374008178711,8.59375,0.018190246844291685,0.01895509374141693,10.0,cnn_AdvanceL2_woBN_200epochs_attempt2_,200,128,False,0.01
0,55,0.010000000000000002,2.3023691177368164,2.3990304470062256,10.9375,0.018190253615379334,0.018953572988510133,10.0,cnn_AdvanceL2_woBN_200epochs_attempt2_,200,128,False,0.01
0,60,0.0010000000000000002,2.302623748779297,2.312284469604492,7.03125,0.018190255284309387,0.01826657121181488,10.0,cnn_AdvanceL2_woBN_200epochs_attempt2_,200,128,False,0.01
